subfamily	tribe	genus	species	subspecies	status	senior synonym	fossil
Formicinae	Camponotini	Camponotus	vestitus	strophiatus	valid		
Formicinae	Camponotini	Camponotus	vetus		valid		fossil
Formicinae	Camponotini	Camponotus	vezenyii		synonym		
Formicinae	Camponotini	Camponotus	vicinus		valid		
Formicinae	Camponotini	Camponotus	victoriae		valid		
Formicinae	Camponotini	Camponotus	victoriensis		synonym		
Formicinae	Camponotini	Camponotus	viehmeyeri		valid		
Formicinae	Camponotini	Camponotus	vigilans		valid		
Formicinae	Camponotini	Camponotus	villosus		synonym		
Formicinae	Camponotini	Camponotus	vinosus		valid		
Formicinae	Camponotini	Camponotus	viri		valid		
Formicinae	Camponotini	Camponotus	virulens		valid		
Formicinae	Camponotini	Camponotus	vitiensis		valid		
Formicinae	Camponotini	Camponotus	vitiosus		valid		
Formicinae	Camponotini	Camponotus	vitreus		valid		
Formicinae	Camponotini	Camponotus	vitreus	angustulus	valid		
Formicinae	Camponotini	Camponotus	vitreus	oebalis	valid		
Formicinae	Camponotini	Camponotus	vitreus	praeluteus	valid		
Formicinae	Camponotini	Camponotus	vitreus	praerufus	valid		
Formicinae	Camponotini	Camponotus	vitreus	vittatulus	valid		
Formicinae	Camponotini	Camponotus	vittatus		valid		
Formicinae	Camponotini	Camponotus	vividus		valid		
Formicinae	Camponotini	Camponotus	vividus	cato	valid		
Formicinae	Camponotini	Camponotus	vividus	meinerti	valid		
Formicinae	Camponotini	Camponotus	vividus	reginae	valid		
Formicinae	Camponotini	Camponotus	vividus	semidepilis	valid		
Formicinae	Camponotini	Camponotus	voeltzkowii		valid		
Formicinae	Camponotini	Camponotus	vogti		valid		
Formicinae	Camponotini	Camponotus	volkensi		unavailable		
Formicinae	Camponotini	Camponotus	vulpinus		synonym		
Formicinae	Camponotini	Camponotus	vulpus		valid		
Formicinae	Camponotini	Camponotus	wagneri		unavailable		
Formicinae	Camponotini	Camponotus	walkeri		valid		
Formicinae	Camponotini	Camponotus	walkeri	bardus	valid		
Formicinae	Camponotini	Camponotus	wasmanni		valid		
Formicinae	Camponotini	Camponotus	wasmanni	mutilarius	valid		
Formicinae	Camponotini	Camponotus	wedda		valid		
Formicinae	Camponotini	Camponotus	weismanni		valid		
Formicinae	Camponotini	Camponotus	weissflogi		valid		
Formicinae	Camponotini	Camponotus	wellmani		valid		
Formicinae	Camponotini	Camponotus	wellmani	gamma	valid		
Formicinae	Camponotini	Camponotus	wellmani	rufipartis	valid		
Formicinae	Camponotini	Camponotus	werthi		valid		
Formicinae	Camponotini	Camponotus	werthi	skaifei	valid		
Formicinae	Camponotini	Camponotus	westermanni		valid		
Formicinae	Camponotini	Camponotus	westermanni	fulvicornis	valid		
Formicinae	Camponotini	Camponotus	wheeleri		synonym		
Formicinae	Camponotini	Camponotus	wheeleri		valid		
Formicinae	Camponotini	Camponotus	whitei		valid		
Formicinae	Camponotini	Camponotus	whymperi		synonym		
Formicinae	Camponotini	Camponotus	wiederkehri		valid		
Formicinae	Camponotini	Camponotus	wienandsi		recombined		
Formicinae	Camponotini	Camponotus	wildae		valid		
Formicinae	Camponotini	Camponotus	willardi		synonym		
Formicinae	Camponotini	Camponotus	wittei		unavailable		
Formicinae	Camponotini	Camponotus	wolfi		recombined		
Formicinae	Camponotini	Camponotus	woodroffeensis		valid		
Formicinae	Camponotini	Camponotus	wroughtonii		valid		
Formicinae	Camponotini	Camponotus	wui		synonym		
Formicinae	Camponotini	Camponotus	wytsmani		valid		
Formicinae	Camponotini	Camponotus	xanthogaster		valid		
Formicinae	Camponotini	Camponotus	xanthopilus		valid		
Formicinae	Camponotini	Camponotus	xerxes		valid		
Formicinae	Camponotini	Camponotus	xuthus		valid		
Formicinae	Camponotini	Camponotus	yala		valid		
Formicinae	Camponotini	Camponotus	yamaokai		valid		
Formicinae	Camponotini	Camponotus	yambaru		valid		
Formicinae	Camponotini	Camponotus	yankee		synonym		
Formicinae	Camponotini	Camponotus	yessensis		valid		
Formicinae	Camponotini	Camponotus	yiningensis		valid		
Formicinae	Camponotini	Camponotus	yogi		valid		
Formicinae	Camponotini	Camponotus	zacapensis		unavailable		
Formicinae	Camponotini	Camponotus	zenon		valid		
Formicinae	Camponotini	Camponotus	zenon	criton	valid		
Formicinae	Camponotini	Camponotus	zimmermanni		valid		
Formicinae	Camponotini	Camponotus	zimmermanni	pansus	valid		
Formicinae	Camponotini	Camponotus	zoc		valid		
Formicinae	Camponotini	Camponotus	zumpti		synonym		
Formicinae	Camponotini	Camponotus	zuni		synonym		
Formicinae	Camponotini	Chimaeromyrma	brachycephala		valid		fossil
Formicinae	Camponotini	Echinopla	arfaki		valid		
Formicinae	Camponotini	Echinopla	australis		valid		
Formicinae	Camponotini	Echinopla	corrugata		synonym		
Formicinae	Camponotini	Echinopla	crenulata		valid		
Formicinae	Camponotini	Echinopla	deceptor		valid		
Formicinae	Camponotini	Echinopla	densistriata		valid		
Formicinae	Camponotini	Echinopla	dubitata		valid		
Formicinae	Camponotini	Echinopla	lineata		valid		
Formicinae	Camponotini	Echinopla	lineata	senilis	valid		
Formicinae	Camponotini	Echinopla	maeandrina		valid		
Formicinae	Camponotini	Echinopla	melanarctos		valid		
Formicinae	Camponotini	Echinopla	mistura		valid		
Formicinae	Camponotini	Echinopla	nitida		valid		
Formicinae	Camponotini	Echinopla	octodentata		valid		
Formicinae	Camponotini	Echinopla	pallipes		valid		
Formicinae	Camponotini	Echinopla	pictipes		synonym		
Formicinae	Camponotini	Echinopla	praetexta		valid		
Formicinae	Camponotini	Echinopla	pseudostriata		valid		
Formicinae	Camponotini	Echinopla	rugosa		homonym		
Formicinae	Camponotini	Echinopla	rugosa		valid		
Formicinae	Camponotini	Echinopla	serrata		valid		
Formicinae	Camponotini	Echinopla	silvestrii		valid		
Formicinae	Camponotini	Echinopla	striata		valid		
Formicinae	Camponotini	Echinopla	striata	aciculata	valid		
Formicinae	Camponotini	Echinopla	striata	gibbosa	valid		
Formicinae	Camponotini	Echinopla	striata	goramensis	valid		
Formicinae	Camponotini	Echinopla	sucki		synonym		
Formicinae	Camponotini	Echinopla	tritschleri		valid		
Formicinae	Camponotini	Echinopla	turneri		valid		
Formicinae	Camponotini	Echinopla	vermiculata		valid		
Formicinae	Camponotini	Forelophilus	overbecki		valid		
Formicinae	Camponotini	Forelophilus	philippinensis		valid		
Formicinae	Camponotini	Forelophilus	stefanschoedli		valid		
Formicinae	Camponotini	Opisthopsis	diadematus		valid		
Formicinae	Camponotini	Opisthopsis	diadematus	dubius	valid		
Formicinae	Camponotini	Opisthopsis	haddoni		valid		
Formicinae	Camponotini	Opisthopsis	haddoni	rufoniger	valid		
Formicinae	Camponotini	Opisthopsis	halmaherae		valid		
Formicinae	Camponotini	Opisthopsis	jocosus		valid		
Formicinae	Camponotini	Opisthopsis	lienosus		valid		
Formicinae	Camponotini	Opisthopsis	linnaei		valid		
Formicinae	Camponotini	Opisthopsis	major		valid		
Formicinae	Camponotini	Opisthopsis	manni		valid		
Formicinae	Camponotini	Opisthopsis	manni	aruanus	valid		
Formicinae	Camponotini	Opisthopsis	maurus		valid		
Formicinae	Camponotini	Opisthopsis	oculata		homonym		
Formicinae	Camponotini	Opisthopsis	panops		valid		
Formicinae	Camponotini	Opisthopsis	pictus		valid		
Formicinae	Camponotini	Opisthopsis	pictus	bimaculatus	valid		
Formicinae	Camponotini	Opisthopsis	pictus	lepidus	valid		
Formicinae	Camponotini	Opisthopsis	pictus	palliatus	valid		
Formicinae	Camponotini	Opisthopsis	respiciens		valid		
Formicinae	Camponotini	Opisthopsis	respiciens	moestus	valid		
Formicinae	Camponotini	Opisthopsis	rufithorax		valid		
Formicinae	Camponotini	Overbeckia	subclavata		valid		
Formicinae	Camponotini	Phasmomyrmex	aberrans		valid		
Formicinae	Camponotini	Phasmomyrmex	buchneri		valid		
Formicinae	Camponotini	Phasmomyrmex	buchneri	griseus	valid		
Formicinae	Camponotini	Phasmomyrmex	paradoxus		valid		
Formicinae	Camponotini	Phasmomyrmex	paradoxus	cupreus	valid		
Formicinae	Camponotini	Phasmomyrmex	polyrhachioides		synonym		
Formicinae	Camponotini	Phasmomyrmex	sericeus		synonym		
Formicinae	Camponotini	Phasmomyrmex	wolfi		valid		
Formicinae	Camponotini	Polyrhachis	abbreviata		valid		
Formicinae	Camponotini	Polyrhachis	abdita		valid		
Formicinae	Camponotini	Polyrhachis	abdominalis		valid		
Formicinae	Camponotini	Polyrhachis	aberrans		valid		
Formicinae	Camponotini	Polyrhachis	abnormis		valid		
Formicinae	Camponotini	Polyrhachis	abrupta		homonym		
Formicinae	Camponotini	Polyrhachis	abrupta		valid		
Formicinae	Camponotini	Polyrhachis	acantha		synonym		
Formicinae	Camponotini	Polyrhachis	acasta		synonym		
Formicinae	Camponotini	Polyrhachis	acheron		unavailable		
Formicinae	Camponotini	Polyrhachis	achilles		synonym		
Formicinae	Camponotini	Polyrhachis	achterbergi		valid		
Formicinae	Camponotini	Polyrhachis	aciculata		homonym		
Formicinae	Camponotini	Polyrhachis	aciculatus		recombined		
Formicinae	Camponotini	Polyrhachis	aculeata		valid		
Formicinae	Camponotini	Polyrhachis	acuminata		valid		
Formicinae	Camponotini	Polyrhachis	aedipus		valid		
Formicinae	Camponotini	Polyrhachis	aegra		synonym		
Formicinae	Camponotini	Polyrhachis	aenescens		valid		
Formicinae	Camponotini	Polyrhachis	aequalis		valid		
Formicinae	Camponotini	Polyrhachis	aerea		synonym		
Formicinae	Camponotini	Polyrhachis	aerope		valid		
Formicinae	Camponotini	Polyrhachis	aeschyle		synonym		
Formicinae	Camponotini	Polyrhachis	affinis		homonym		
Formicinae	Camponotini	Polyrhachis	affinis		synonym		
Formicinae	Camponotini	Polyrhachis	agesilas		valid		
Formicinae	Camponotini	Polyrhachis	ajax		synonym		
Formicinae	Camponotini	Polyrhachis	alata		valid		
Formicinae	Camponotini	Polyrhachis	albertisi		valid		
Formicinae	Camponotini	Polyrhachis	alexandri		synonym		
Formicinae	Camponotini	Polyrhachis	alexisi		valid		
Formicinae	Camponotini	Polyrhachis	alluaudi		valid		
Formicinae	Camponotini	Polyrhachis	aloseana		unavailable		
Formicinae	Camponotini	Polyrhachis	alphea		valid		
Formicinae	Camponotini	Polyrhachis	alphena		valid		
Formicinae	Camponotini	Polyrhachis	amana		valid		
Formicinae	Camponotini	Polyrhachis	ammon		valid		
Formicinae	Camponotini	Polyrhachis	ammonoeides		valid		
Formicinae	Camponotini	Polyrhachis	andrei		valid		
Formicinae	Camponotini	Polyrhachis	andromache		valid		
Formicinae	Camponotini	Polyrhachis	andromeda		unavailable		
Formicinae	Camponotini	Polyrhachis	anguliceps		synonym		
Formicinae	Camponotini	Polyrhachis	angusta		valid		
Formicinae	Camponotini	Polyrhachis	angustata		synonym		
Formicinae	Camponotini	Polyrhachis	annae		valid		
Formicinae	Camponotini	Polyrhachis	annosa		valid		fossil
Formicinae	Camponotini	Polyrhachis	annulata		valid		
Formicinae	Camponotini	Polyrhachis	antennata		valid		
Formicinae	Camponotini	Polyrhachis	antennata	reticulata	valid		
Formicinae	Camponotini	Polyrhachis	anteplana		synonym		
Formicinae	Camponotini	Polyrhachis	antinorii		synonym		
Formicinae	Camponotini	Polyrhachis	antoniae		valid		
Formicinae	Camponotini	Polyrhachis	aporema		valid		
Formicinae	Camponotini	Polyrhachis	appendiculata		valid		
Formicinae	Camponotini	Polyrhachis	arachne		valid		
Formicinae	Camponotini	Polyrhachis	arborea		valid		
Formicinae	Camponotini	Polyrhachis	arboricola		recombined		
Formicinae	Camponotini	Polyrhachis	architecta		synonym		
Formicinae	Camponotini	Polyrhachis	arcispina		synonym		
Formicinae	Camponotini	Polyrhachis	arcuata		homonym		
Formicinae	Camponotini	Polyrhachis	arcuata		homonym		
Formicinae	Camponotini	Polyrhachis	arcuata		valid		
Formicinae	Camponotini	Polyrhachis	arcuata	acutinota	valid		
Formicinae	Camponotini	Polyrhachis	arcuspinosa		synonym		
Formicinae	Camponotini	Polyrhachis	argentata		synonym		
Formicinae	Camponotini	Polyrhachis	argentatus		unavailable		
Formicinae	Camponotini	Polyrhachis	argenteosignata		valid		
Formicinae	Camponotini	Polyrhachis	argentosa		valid		
Formicinae	Camponotini	Polyrhachis	armata		valid		
Formicinae	Camponotini	Polyrhachis	armata	defensa	valid		
Formicinae	Camponotini	Polyrhachis	arnoldi		valid		
Formicinae	Camponotini	Polyrhachis	arthurimuelleri		unavailable		
Formicinae	Camponotini	Polyrhachis	aruana		synonym		
Formicinae	Camponotini	Polyrhachis	aruensis		valid		
Formicinae	Camponotini	Polyrhachis	asomaningi		valid		
Formicinae	Camponotini	Polyrhachis	aspasia		valid		
Formicinae	Camponotini	Polyrhachis	assamensis		synonym		
Formicinae	Camponotini	Polyrhachis	atalanta		homonym		
Formicinae	Camponotini	Polyrhachis	atalanta		synonym		
Formicinae	Camponotini	Polyrhachis	atossa		valid		
Formicinae	Camponotini	Polyrhachis	atossa	aequicuspis	valid		
Formicinae	Camponotini	Polyrhachis	atrociliata		synonym		
Formicinae	Camponotini	Polyrhachis	atropos		valid		
Formicinae	Camponotini	Polyrhachis	atrovirens		valid		
Formicinae	Camponotini	Polyrhachis	aurea		valid		
Formicinae	Camponotini	Polyrhachis	aurea	fiorii	valid		
Formicinae	Camponotini	Polyrhachis	aureovestita		valid		
Formicinae	Camponotini	Polyrhachis	aurichalceus		synonym		
Formicinae	Camponotini	Polyrhachis	auriformis		valid		
Formicinae	Camponotini	Polyrhachis	aurita		valid		
Formicinae	Camponotini	Polyrhachis	australiae		synonym		
Formicinae	Camponotini	Polyrhachis	australis		valid		
Formicinae	Camponotini	Polyrhachis	baca		valid		
Formicinae	Camponotini	Polyrhachis	baduri		synonym		
Formicinae	Camponotini	Polyrhachis	bakana		valid		
Formicinae	Camponotini	Polyrhachis	bakeri		valid		
Formicinae	Camponotini	Polyrhachis	balli		synonym		
Formicinae	Camponotini	Polyrhachis	bamaga		valid		
Formicinae	Camponotini	Polyrhachis	banghaasi		valid		
Formicinae	Camponotini	Polyrhachis	bankensis		synonym		
Formicinae	Camponotini	Polyrhachis	barnardi		synonym		
Formicinae	Camponotini	Polyrhachis	barretti		valid		
Formicinae	Camponotini	Polyrhachis	barryi		valid		
Formicinae	Camponotini	Polyrhachis	basirufa		valid		
Formicinae	Camponotini	Polyrhachis	batesi		valid		
Formicinae	Camponotini	Polyrhachis	beauforti		valid		
Formicinae	Camponotini	Polyrhachis	beauforti	punctinota	valid		
Formicinae	Camponotini	Polyrhachis	beccarii		valid		
Formicinae	Camponotini	Polyrhachis	bedeloweryi		valid		
Formicinae	Camponotini	Polyrhachis	bedoti		valid		
Formicinae	Camponotini	Polyrhachis	bellendenensis		unavailable		
Formicinae	Camponotini	Polyrhachis	bellicosa		valid		
Formicinae	Camponotini	Polyrhachis	benguelensis		unavailable		
Formicinae	Camponotini	Polyrhachis	bequaerti		synonym		
Formicinae	Camponotini	Polyrhachis	bicolor		homonym		
Formicinae	Camponotini	Polyrhachis	bicolor		valid		
Formicinae	Camponotini	Polyrhachis	bicolor	atrocastanea	valid		
Formicinae	Camponotini	Polyrhachis	bicolor	aurata	valid		
Formicinae	Camponotini	Polyrhachis	bicolor	aurinasis	valid		
Formicinae	Camponotini	Polyrhachis	bicolor	brachyacantha	valid		
Formicinae	Camponotini	Polyrhachis	bicolor	comata	valid		
Formicinae	Camponotini	Polyrhachis	bicolor	erecta	valid		
Formicinae	Camponotini	Polyrhachis	bicolor	exflavicornis	valid		
Formicinae	Camponotini	Polyrhachis	bicolor	fumata	valid		
Formicinae	Camponotini	Polyrhachis	bicolor	weyeri	valid		
Formicinae	Camponotini	Polyrhachis	bidentata		synonym		
Formicinae	Camponotini	Polyrhachis	bihamata		valid		
Formicinae	Camponotini	Polyrhachis	biloba		synonym		
Formicinae	Camponotini	Polyrhachis	binghamii		valid		
Formicinae	Camponotini	Polyrhachis	biroi		synonym		
Formicinae	Camponotini	Polyrhachis	bismarckensis		homonym		
Formicinae	Camponotini	Polyrhachis	bismarckensis		valid		
Formicinae	Camponotini	Polyrhachis	boltoni		valid		
Formicinae	Camponotini	Polyrhachis	bosi		valid		
Formicinae	Camponotini	Polyrhachis	bouvieri		valid		
Formicinae	Camponotini	Polyrhachis	brachyspina		valid		
Formicinae	Camponotini	Polyrhachis	braxa		valid		
Formicinae	Camponotini	Polyrhachis	brendelli		valid		
Formicinae	Camponotini	Polyrhachis	breviata		valid		
Formicinae	Camponotini	Polyrhachis	brevicorpa		valid		
Formicinae	Camponotini	Polyrhachis	brevinoda		valid		
Formicinae	Camponotini	Polyrhachis	browni		valid		
Formicinae	Camponotini	Polyrhachis	bruehli		valid		
Formicinae	Camponotini	Polyrhachis	bruta		synonym		
Formicinae	Camponotini	Polyrhachis	bryanti		synonym		
Formicinae	Camponotini	Polyrhachis	bubalus		synonym		
Formicinae	Camponotini	Polyrhachis	bubastes		valid		
Formicinae	Camponotini	Polyrhachis	bugnioni		valid		
Formicinae	Camponotini	Polyrhachis	burmanensis		valid		
Formicinae	Camponotini	Polyrhachis	busiris		valid		
Formicinae	Camponotini	Polyrhachis	caeciliae		valid		
Formicinae	Camponotini	Polyrhachis	cafrorum		synonym		
Formicinae	Camponotini	Polyrhachis	calabarica		synonym		
Formicinae	Camponotini	Polyrhachis	caligata		synonym	Polyrhachis tibialis	
Formicinae	Camponotini	Polyrhachis	calliope		valid		
Formicinae	Camponotini	Polyrhachis	calypso		valid		
Formicinae	Camponotini	Polyrhachis	campbelli		valid		
Formicinae	Camponotini	Polyrhachis	capra		synonym		
Formicinae	Camponotini	Polyrhachis	carbonaria		valid		
Formicinae	Camponotini	Polyrhachis	carinata		valid		
Formicinae	Camponotini	Polyrhachis	carinatus		synonym		
Formicinae	Camponotini	Polyrhachis	castaneiventris		valid		
Formicinae	Camponotini	Polyrhachis	castanella		synonym		
Formicinae	Camponotini	Polyrhachis	cataulacoidea		synonym		
Formicinae	Camponotini	Polyrhachis	caulomma		valid		
Formicinae	Camponotini	Polyrhachis	cedarensis		valid		
Formicinae	Camponotini	Polyrhachis	celebensis		valid		
Formicinae	Camponotini	Polyrhachis	cephalotes		valid		
Formicinae	Camponotini	Polyrhachis	ceramensis		valid		
Formicinae	Camponotini	Polyrhachis	ceylonensis		synonym		
Formicinae	Camponotini	Polyrhachis	chaita		valid		
Formicinae	Camponotini	Polyrhachis	chalchas		synonym		
Formicinae	Camponotini	Polyrhachis	chalybea		valid		
Formicinae	Camponotini	Polyrhachis	chaonia		synonym		
Formicinae	Camponotini	Polyrhachis	chapmani		valid		
Formicinae	Camponotini	Polyrhachis	charaxa		valid		
Formicinae	Camponotini	Polyrhachis	chartifex		valid		
Formicinae	Camponotini	Polyrhachis	cheesmanae		homonym		
Formicinae	Camponotini	Polyrhachis	cheesmanae		valid		
Formicinae	Camponotini	Polyrhachis	chlorizans		synonym		
Formicinae	Camponotini	Polyrhachis	chrysothorax		synonym		
Formicinae	Camponotini	Polyrhachis	cincta		valid		
Formicinae	Camponotini	Polyrhachis	cingula		valid		
Formicinae	Camponotini	Polyrhachis	circumdata		valid		
Formicinae	Camponotini	Polyrhachis	clariseta		synonym		
Formicinae	Camponotini	Polyrhachis	clarkei		valid		
Formicinae	Camponotini	Polyrhachis	cleopatra		valid		
Formicinae	Camponotini	Polyrhachis	cleophanes		valid		
